path;data;extension;date;length;length_after_html_drop;@userName;hashtag;URLs;emoticon;emoji;length_after_cleaning_text;language;interjection;target
tests2/youtube-uci-ml/_ham_/z13kdx4bjwevyfhfy222jhvo2nvsdxzyt04.ytbid; started hating katy perry  finding    stole    ideas   videos  from   comic book. ,  music  catchy. ;ytbid;Mon Sep 15 19:27:56 CEST 2014;143;143; ; ; ; ; ;143;en;out -- ;ham
tests2/youtube-uci-ml/_ham_/z13sgp1qayzmcx0tq22dy5wqllnpfvsv0.ytbid;roar    doubt   song...feel good song   message  . good job katy;ytbid;Thu Sep 11 16:05:08 CEST 2014;98;98; ; ; ; ; ;98;en;good job -- good -- ;ham
tests2/youtube-uci-ml/_ham_/z13hwbshcnrhztsw204cirfgvregzvywmag.ytbid; love song ;ytbid;Fri May 29 00:10:38 CEST 2015;14;14; ; ; ;:) ; ;12;no; ;ham
tests2/youtube-uci-ml/_ham_/z12kstz4owbggv12p230vpcwntjbyrqim04.ytbid;  fit;ytbid;Tue Oct 21 22:09:29 CEST 2014;10;10; ; ; ; ; ;10;en; ;ham
tests2/youtube-uci-ml/_ham_/z13yjbgh1qzmxly5o04cfxm5vumeibdgq1w.ytbid;i love her green eyes;ytbid;Sat Sep 27 02:46:14 CEST 2014;21;21; ; ; ; ; ;21;nl; ;ham
tests2/youtube-uci-ml/_ham_/z12jutrbiwf4x3mn4224ht3bsn3bwrfqz04.ytbid;eminem rap   easy   boy     ;ytbid;Fri May 22 13:37:59 CEST 2015;50;50; ; ; ; ; ;50;en;boy -- ;ham
tests2/youtube-uci-ml/_ham_/z13oilua4nu5ulzs122xvdc5skfqzfy5y04.ytbid; love katy perry ;ytbid;Sat Sep 13 16:05:13 CEST 2014;23;23; ; ; ;<3 <3 ; ;18;en; ;ham
tests2/youtube-uci-ml/_ham_/z13zwzgpxmihuzumx23mxf2agufctlajp04.ytbid;good times ...;ytbid;Wed May 20 02:41:33 CEST 2015;14;14; ; ; ; ; ;14;en;good -- ;ham
tests2/youtube-uci-ml/_ham_/z13wgdwwuralul0ki23fuxqxvrbmunwkf.ytbid;ilovethissong;ytbid;Sun May 24 23:42:30 CEST 2015;13;13; ; ; ; ; ;13;de; ;ham
tests2/youtube-uci-ml/_ham_/z13auhswxvj3vl1ms22nhpbbrmetc1kvx.ytbid; hate videos     poor animals.;ytbid;Mon Nov 10 15:58:40 CET 2014;49;49; ; ; ; ; ;49;en;like -- ;ham
tests2/youtube-uci-ml/_ham_/z13zt31xrsrvcxtsz23dgvob4y21t3ppt04.ytbid;i love you  ;ytbid;Sat May 23 21:44:51 CEST 2015;14;14; ; ; ;";p "; ;12;ht; ;ham
tests2/youtube-uci-ml/_ham_/z12xczhjizrzuhvlp22gh3apkrasg3ggt04.ytbid;gangman sty- *d-d-d-d-d-d--drop the bass!!*;ytbid;Fri Nov 07 19:27:46 CET 2014;43;43; ; ; ; ; ;43;de; ;ham
tests2/youtube-uci-ml/_ham_/z13derchioqxifr1m22pztjgvwuewvtz404.ytbid;   katy perry?;ytbid;Sat Sep 27 12:50:38 CEST 2014;22;22; ; ; ; ; ;22;en;how -- ;ham
tests2/youtube-uci-ml/_ham_/z13myxsrskidhjt5u04cfb3hpqn4vb1q5ts0k.ytbid; time  watch  mv      glad   live   world      worry  running   real, human eating tiger.;ytbid;Sat Oct 11 18:16:36 CEST 2014;142;142; ; ; ; ; ;142;en;time -- this -- so -- not -- ;ham
tests2/youtube-uci-ml/_ham_/z13gut2zbtidsnbew23sylmaxrfxhrimv.ytbid;lip synch  terrible;ytbid;Wed May 20 20:35:54 CEST 2015;21;21; ; ; ; ; ;21;en; ;ham
tests2/youtube-uci-ml/_ham_/z13hijmrykjqerofg22ktxgzuw3yhrbgl04.ytbid;thumbs    listen   2015.;ytbid;Thu May 21 19:34:39 CEST 2015;37;37; ; ; ; ; ;37;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13pdz0imlendr3es23zsv5iflbewhedb.ytbid;   video   billion views;ytbid;Sun May 17 04:57:29 CEST 2015;39;39; ; ; ; ; ;39;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12ndfzrsunjyji1522exnrwcl3rt11eh.ytbid;love;ytbid;Wed May 27 16:16:59 CEST 2015;4;4; ; ; ; ; ;4;sl; ;ham
tests2/youtube-uci-ml/_ham_/z12kwjfxuybnjvhcj23avhwptniuhbrok04.ytbid;nice ..very nice;ytbid;Mon Nov 10 16:36:18 CET 2014;16;16; ; ; ; ; ;16;cs; ;ham
tests2/youtube-uci-ml/_ham_/z12wzpww1rnqwjq0223dd5gofvzbwjqth.ytbid;i love you katty perry <3 ;ytbid;Mon Oct 20 18:56:04 CEST 2014;26;26; ; ; ; ; ;26;cy; ;ham
tests2/youtube-uci-ml/_ham_/z12sjp3zgtqnvlysj23zuxxaolrvd1oj504.ytbid;this song means so much to me thank you soooooooooooooooooooooooooooooooooooooooo much xxx;ytbid;Fri Jun 05 19:59:52 CEST 2015;93;93; ; ; ;:-) ; ;90;so; ;ham
tests2/youtube-uci-ml/_ham_/z13rtrlxatfpfruxj04cd1hbizb4hv5jmf0.ytbid; miss  people dressed  .;ytbid;Thu May 28 01:37:36 CEST 2015;37;37; ; ; ; ; ;37;en;when -- this -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z13wtn0o5ueli5m4b04cdjnjqzb5xftz4hw.ytbid;i hate rap;ytbid;Sat May 23 08:17:09 CEST 2015;10;10; ; ; ; ; ;10;sq; ;ham
tests2/youtube-uci-ml/_ham_/z13lhzyb0wmyfftcb22pdbg5swe3xlxds.ytbid;nice girl ;ytbid;Wed May 27 11:49:29 CEST 2015;12;12; ; ; ;:D ; ;10;en;nice -- ;ham
tests2/youtube-uci-ml/_ham_/z12kttwqvzi4fd0ei23rdp4xjt2ef5hbk04.ytbid; funny thing , 1,700,000,000   views  spam bots.     2 billion views? bullshit!;ytbid;Fri Nov 07 04:13:47 CET 2014;95;95; ; ; ; ; ;95;en;come on -- come -- bullshit! -- ;ham
tests2/youtube-uci-ml/_ham_/z13fyrra1pres5hbj04chzwabkels11pe5c.ytbid;  song  much.shakira    good artist.;ytbid;Sat May 23 18:40:19 CEST 2015;55;55; ; ; ;<3 ; ;53;en;this -- so -- really -- good -- ;ham
tests2/youtube-uci-ml/_ham_/z12uvzpw4tufgf2qw04chd5abu3uvf4rw5o.ytbid;  shakira    female  hit 1billiom views,  decided  watch  video     day. everyday! shakifans    close  hit  replay button !!!;ytbid;Sun May 24 16:35:03 CEST 2015;180;180; ; ; ; ; ;180;en;this -- so -- help -- ;ham
tests2/youtube-uci-ml/_ham_/z12dujcgssjgd505g04ce5zzlka4d1p40vs0k.ytbid;katy perry  sing  shit.   hear  autotune.;ytbid;Sun Oct 26 08:33:48 CET 2014;55;55; ; ; ; ; ;55;en;shit -- ;ham
tests2/youtube-uci-ml/_ham_/z13sfdopwvmpcfo3023cj3w54q30ftk1x.ytbid; video   cool,   !;ytbid;Sat Nov 08 03:09:11 CET 2014;39;39; ; ; ; ; ;39;en;this -- so -- ;ham
tests2/youtube-uci-ml/_ham_/z133dbir3vbttld3122mdjtjyq3dc35z504.ytbid;i lovee it ;ytbid;Wed May 20 11:15:33 CEST 2015;12;12; ; ; ; ;♥;11;nl; ;ham
tests2/youtube-uci-ml/_ham_/z13lgffb5w3ddx1ul22qy1wxspy5cpkz504.ytbid;nice song;ytbid;Fri May 29 03:30:19 CEST 2015;9;9; ; ; ; ; ;9;en;nice -- ;ham
tests2/youtube-uci-ml/_ham_/z12mfpupfyqairrzh04cf5v5ppeldjha53c.ytbid; song   insane.  dance listening   song?(  , lol);ytbid;Wed May 20 17:57:10 CEST 2015;74;74; ; ; ; ; ;74;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13uhfazpsvxed2x004chpwjayudxpvhv3o.ytbid; love  song;ytbid;Tue Oct 21 21:53:53 CEST 2014;16;16; ; ; ; ; ;16;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13wfr2rbwytwbhf123cs1l5lz2aefdex.ytbid;    2 billion views.holy shit.;ytbid;Wed Nov 05 08:42:06 CET 2014;46;46; ; ; ; ; ;46;en;this -- shit -- over -- holy shit -- ;ham
tests2/youtube-uci-ml/_ham_/z125gx4g5wemgtyvr23ryvlrbxjvwl2mi.ytbid;  viewed youtube video   time?;ytbid;Tue Jan 21 03:18:31 CET 2014;42;42; ; ; ; ; ;42;en;time -- ;ham
tests2/youtube-uci-ml/_ham_/z122ghagzyvyzrv3b23fzf4pelvusdoub.ytbid; love you!!!   make  smile  instant message sad  cheer     beautiful songs ;ytbid;Thu Nov 06 00:55:49 CET 2014;97;97; ; ; ;(: <3 ; ;92;en;when -- ;ham
tests2/youtube-uci-ml/_ham_/z13is3w4ixr5cjkwv04cibzocqeicbfoxsc0k.ytbid;   music video    15 years?    pop music   folks!;ytbid;Sat Sep 13 16:05:12 CEST 2014;85;85; ; ; ; ; ;85;en;this -- pop -- how -- ;ham
tests2/youtube-uci-ml/_ham_/z12vtxzqskzlupozn04cdjdpvrvctxjpn0c.ytbid;5 years... ;ytbid;Sun May 24 17:10:47 CEST 2015;11;11; ; ; ; ; ;11;an; ;ham
tests2/youtube-uci-ml/_ham_/z12afdtaypuat3t5s04ccv4g4xe1elvbcdw.ytbid;   saying?!?!?!?!?!?!?!?$?;ytbid;Fri Nov 07 13:12:45 CET 2014;35;35; ; ; ; ; ;35;en;what -- ;ham
tests2/youtube-uci-ml/_ham_/z13cw35rwznvud1jt04cgl4zfpaqxj2z4qg0k.ytbid;i love shakira;ytbid;Sat May 23 18:07:04 CEST 2015;19;19; ; ; ; ;❤❤❤❤;15;sq; ;ham
tests2/youtube-uci-ml/_ham_/z12eex1wzu2ky35en22wfpswwxjqynsus.ytbid;   5million comments     279.898 youtube users.  5million fake account  psy hacked youtube;ytbid;Sat Nov 08 02:58:48 CET 2014;117;117; ; ; ; ; ;117;en;why -- when -- there -- ;ham
tests2/youtube-uci-ml/_ham_/z12msjqximryxdfz104cjhbhtw2ld5ipsh4.ytbid;eminem   .;ytbid;Thu May 07 03:28:12 CEST 2015;21;21; ; ; ; ; ;21;en; ;ham
tests2/youtube-uci-ml/_ham_/z12hevg4xqi4gjfiy04cj3szcoqcwnhhjok0k.ytbid;awesome;ytbid;Sat May 16 20:10:09 CEST 2015;7;7; ; ; ; ; ;7;af; ;ham
tests2/youtube-uci-ml/_ham_/z13jj5yx2lmeznske23dxrg51xnyhtrae04.ytbid; fucking hate . ?     write  songs   producers  .    fack     song  nude mayby  '  attention hooker.;ytbid;Sun Oct 26 08:38:36 CET 2014;180;180; ; ; ; ; ;180;en;why -- not -- attention -- ;ham
tests2/youtube-uci-ml/_ham_/z13ddxrp0kv1gb13u22xudej0xrfwjk1f.ytbid; fuck yeah;ytbid;Wed May 27 18:38:49 CEST 2015;15;15; ;#2015 ; ; ; ;10;cy; ;ham
tests2/youtube-uci-ml/_ham_/z13mwftg2ozrfpmzm04cjpaxuqv0tpygyl00k.ytbid; song  get'  <3 ;ytbid;Sat Oct 25 02:53:36 CEST 2014;29;29; ; ; ; ; ;29;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13ighawfwy5y5t5a04ccnp5dozetzfpq0g.ytbid;  elephant   broken horn;ytbid;Mon Sep 22 20:34:46 CEST 2014;35;35; ; ; ; ; ;35;en;why -- ;ham
tests2/youtube-uci-ml/_ham_/z130wpnwwnyuetxcn23xf5k5ynmkdpjrj04.ytbid;  end  coming back   song;ytbid;Fri May 29 03:26:10 CEST 2015;41;41; ; ; ; ; ;41;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13yydnzzta0frsum23rx31imxmdfn4t3.ytbid;   stop  career  music?  music rocks !;ytbid;Sun May 24 12:35:58 CEST 2015;59;59; ; ; ; ; ;59;en;why -- this -- stop -- ;ham
tests2/youtube-uci-ml/_ham_/z13sgnbzkwjqhhd5004cfzaheobvzbuopyg0k.ytbid;   weird video.;ytbid;Tue Nov 04 18:09:18 CET 2014;22;22; ; ; ; ; ;22;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12xizopmzbch3dje04cibrzbqi2x54ptgk.ytbid;laughing  loud  funny love ;ytbid;Sat May 16 01:20:41 CEST 2015;20;20; ; ; ; ; ;20;en;so -- out -- ;ham
tests2/youtube-uci-ml/_ham_/z13qe1myote4hhwox04chrdxbv30dhraerc0k.ytbid;     kidz      7  8 billon people  earth  7  8 millon.  facts straight  posting comments.;ytbid;Sat Nov 08 06:36:41 CET 2014;146;146; ; ; ; ; ;146;en;there -- out -- not -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z13iwppp5kf4gnyxn04cjns5kzn4xd0qdwk0k.ytbid; hate  music.fucking singer   koean chainise ana  sucks  penis.;ytbid;Fri Nov 07 22:59:13 CET 2014;80;80; ; ; ; ; ;80;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12nivexgtecgn3dd233jpupkve4gztnk.ytbid;.... stil lisening  ;ytbid;Tue May 19 21:02:18 CEST 2015;27;27; ; ; ;:) ; ;25;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12zi5bjouv2tbalt23cvzbymuaayju5d04.ytbid;waka waka eh eh;ytbid;Thu May 21 03:28:13 CEST 2015;15;15; ; ; ; ; ;15;sw; ;ham
tests2/youtube-uci-ml/_ham_/z13cgt0yjtnaxfivx23xx1iwgoymxhu5504.ytbid; world cup song;ytbid;Sat May 23 10:50:45 CEST 2015;19;19; ; ; ; ; ;19;en; ;ham
tests2/youtube-uci-ml/_ham_/z13ufngwhsmyedddo23yhp3hroypufsmz.ytbid; love music;ytbid;Wed May 27 22:01:51 CEST 2015;12;12; ; ; ; ; ;12;en; ;ham
tests2/youtube-uci-ml/_ham_/z13mzp44ul21sdqcj22sgriokxyuy5det.ytbid;it  0 zero;ytbid;Wed Nov 05 07:49:21 CET 2014;12;12; ; ; ; ; ;12;nl; ;ham
tests2/youtube-uci-ml/_ham_/z12jwtvwcrmks1xbe04ch5nikwnscb4iqr40k.ytbid;  ;ytbid;Sat May 23 21:45:58 CEST 2015;15;15; ; ; ; ;♣♥;13;en; ;ham
tests2/youtube-uci-ml/_ham_/z12wddhwuqintd14y04cif5i5z3vxjfwd5s.ytbid;laughing  loud   guy  animal planet  lost.   girl  megan fox   hahah ;ytbid;Fri May 22 23:19:44 CEST 2015;87;87; ; ; ; ; ;87;en;out -- ;ham
tests2/youtube-uci-ml/_ham_/z13eznubuwixt3aae04cgb150t2nup2ba3o.ytbid;  top comments please!!;ytbid;Thu May 21 10:19:36 CEST 2015;27;27; ; ; ; ; ;27;en; ;ham
tests2/youtube-uci-ml/_ham_/z12dddjgvrnvtxkni22gsfdzqmu2z1qmm.ytbid;   fun music video  watch! ;ytbid;Sat Nov 08 03:46:33 CET 2014;39;39; ; ; ; ; ;39;en; ;ham
tests2/youtube-uci-ml/_ham_/z12yg3dp5kf0hnbdj23aftm4iovygt32c.ytbid;  god      piece   mirror  harry potter   deathly hallows.  house. (sirius black);ytbid;Thu May 28 21:24:21 CEST 2015;121;121; ; ; ; ; ;121;en;oh my god -- oh my -- oh -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z12yupsicr33xvw5p04cglpwizi2tboyzgc.ytbid;fire..;ytbid;Thu May 21 18:41:48 CEST 2015;6;6; ; ; ; ; ;6;ga; ;ham
tests2/youtube-uci-ml/_ham_/z12di5a51quhttio304cirdpnvroex14jfg.ytbid;dislike..    real music - . enimen ;ytbid;Fri Nov 07 20:12:14 CET 2014;48;48; ; ; ; ; ;48;en;now -- ;ham
tests2/youtube-uci-ml/_ham_/z13fvlhr2lzfflguw22hd5rjckihspgwt04.ytbid;tension︎︎;ytbid;Sun May 24 00:26:05 CEST 2015;11;11; ; ; ; ;⤴⤴;9;fi; ;ham
tests2/youtube-uci-ml/_ham_/z12mhbmbhlv5jbi1n231chnqtrmkjrenc.ytbid;   illegal    goodlooking   babe is...;ytbid;Tue Oct 21 16:30:56 CEST 2014;62;62; ; ; ; ; ;62;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13ucxdzemugi1v5n04ccjloko25drfb4js.ytbid;9 year olds  , '    2 billion views     3 people   world';ytbid;Sat Nov 08 05:35:42 CET 2014;99;99; ; ; ; ; ;99;en;when -- this -- there -- like -- how -- ;ham
tests2/youtube-uci-ml/_ham_/z12hctzi5nvbxhcqu04civkgsujfeffxkvs0k.ytbid;party rock due and duel;ytbid;Sun May 17 20:58:38 CEST 2015;23;23; ; ; ; ; ;23;fr; ;ham
tests2/youtube-uci-ml/_ham_/z13ydf2g2z3lz1ids22zy50ocn2hvxfn2.ytbid; shuffle hard   made  earthquake  nepal;ytbid;Tue May 26 17:54:58 CEST 2015;55;55; ; ; ; ; ;55;en; ;ham
tests2/youtube-uci-ml/_ham_/z13zudmjvnayvjjfq232xdtghk33thhtk.ytbid;anybody else here in 2015?;ytbid;Thu May 21 19:52:17 CEST 2015;26;26; ; ; ; ; ;26;da; ;ham
tests2/youtube-uci-ml/_ham_/z12pxvow0mzfj3mvx22hv3eqslmuvl4w304.ytbid;likeeee;ytbid;Mon May 25 08:44:47 CEST 2015;7;7; ; ; ; ; ;7;et; ;ham
tests2/youtube-uci-ml/_ham_/z12bhf4rzpjsvjmcw22ghd4j4qeqfthpm04.ytbid; time  hear  song,    iniesta' goal   netherlands...;ytbid;Wed May 27 14:51:19 CEST 2015;84;84; ; ; ; ; ;84;en;time -- this -- ;ham
tests2/youtube-uci-ml/_ham_/z12yyvhiywmvj305f04chz3hpyfpebypv5o.ytbid;party    tonight ;ytbid;Sun May 17 14:02:04 CEST 2015;35;35; ; ; ; ;🏠👐👐👐👐👐👐;21;en; ;ham
tests2/youtube-uci-ml/_ham_/z13oulsz0uzyxflr304cjds5jqbmej1b3mg0k.ytbid;awesome song ever;ytbid;Tue May 26 11:35:10 CEST 2015;17;17; ; ; ; ; ;17;af; ;ham
tests2/youtube-uci-ml/_ham_/z12ihhpimqitsznag04cc3y5jke1d1rhkus0k.ytbid;   paused  music,    clip,   movie.;ytbid;Tue Sep 02 19:54:01 CEST 2014;62;62; ; ; ; ; ;62;en;this -- not -- ;ham
tests2/youtube-uci-ml/_ham_/z13lvh1qnma4d15sy23lyvqq5riafz52m.ytbid;awesome ;ytbid;Thu May 28 08:44:52 CEST 2015;8;8; ; ; ; ; ;8;af; ;ham
tests2/youtube-uci-ml/_ham_/z12etvywgsjpthpvz22gwfm4vnqyydj3l.ytbid;yesterday  video  1 million likes     2 million;ytbid;Sun Oct 19 14:59:50 CEST 2014;66;66; ; ; ; ; ;66;en;this -- now -- ;ham
tests2/youtube-uci-ml/_ham_/z134htyq0xbgvvowg04cehpiox35d5chu1s.ytbid;5 years ago damn 7;ytbid;Wed May 20 15:56:07 CEST 2015;19;19; ; ; ; ; ;19;an; ;ham
tests2/youtube-uci-ml/_ham_/z125ynbaple1d13c322isreomnqfwlbpm04.ytbid;so,cool！！;ytbid;Sat May 16 21:51:51 CEST 2015;9;9; ; ; ; ; ;9;so; ;ham
tests2/youtube-uci-ml/_ham_/z13nhjbxcwe4stwwz04cfpfoqrzghr540ns0k.ytbid;selfie alert;ytbid;Tue Sep 16 22:03:17 CEST 2014;12;12; ; ; ; ; ;12;af; ;ham
tests2/youtube-uci-ml/_ham_/z13bvpnptyiuzjlr004cijkhguzvjlsjrpw0k.ytbid;love  guys, love  song!;ytbid;Mon May 18 19:14:56 CEST 2015;31;31; ; ; ; ; ;31;en; ;ham
tests2/youtube-uci-ml/_ham_/z13lwnfyppu2ujssg23eezvyfnu3h3t4t04.ytbid;" honest opinion.     mediocre song.  unique  special   music, lyrics  voice.  memorable  billie jean  beat .   millions  fans reply  hate comments,      democracy  people  free     .          express  opinion?    reply  dumb comments lie ""        watch it"".       '  buzz about(661 million views??)      . ?";ytbid;Wed Oct 15 06:15:27 CEST 2014;511;511; ; ; ; ; ;511;en;what -- this -- see -- saw -- right -- okay -- not -- like -- here -- ;ham
tests2/youtube-uci-ml/_ham_/z13affyr3pbbxv0ur235g3dptufrtb5zl04.ytbid; '  bulgaria;ytbid;Fri May 22 14:13:01 CEST 2015;23;23; ; ; ; ; ;23;en;hello -- ;ham
tests2/youtube-uci-ml/_ham_/z13tc1brnvvpxtd3i225u5djckjntpniz04.ytbid; loved,   amazing..   god  eyes*_*;ytbid;Tue Sep 09 01:43:52 CEST 2014;42;42; ; ; ; ; ;42;en;oh my god -- oh my -- oh -- ;ham
tests2/youtube-uci-ml/_ham_/z12wctyrfvndsj32n23yhrhrxlyiulpcn.ytbid; love  song  ;ytbid;Thu May 28 04:08:19 CEST 2015;24;24; ; ; ; ; ;24;en;this -- so -- ;ham
tests2/youtube-uci-ml/_ham_/z13uhfapiubszxn3g23jctqqpvaectjss.ytbid;damnnnnnnnn,   sexy o_o;ytbid;Wed Nov 05 18:30:45 CET 2014;28;28; ; ; ; ; ;28;en; ;ham
tests2/youtube-uci-ml/_ham_/z13lsbqpwk3xej2jv04cetyypm22w3pgo4s.ytbid;  finish  dissertation!    laugh   face   finish! roaaarrr ;ytbid;Tue Sep 09 18:59:18 CEST 2014;88;88; ; ; ;3; ;86;en;when -- this -- ;ham
tests2/youtube-uci-ml/_ham_/z13tjzdqhsmvvh2kr22isbsg1nmydd51v.ytbid;me and my big sister like you;ytbid;Tue May 19 23:35:44 CEST 2015;29;29; ; ; ; ; ;29;ht; ;ham
tests2/youtube-uci-ml/_ham_/z12ai5agdlawczj5x04cfhbr2vuezzvox1s.ytbid; collaboration  ,      number 1 ;ytbid;Mon May 25 02:03:35 CEST 2015;62;62; ; ; ; ; ;62;en; ;ham
tests2/youtube-uci-ml/_ham_/z133unbosvyetbf4n04ccboqbqnydzhrtg4.ytbid;    song.;ytbid;Mon Sep 22 09:36:36 CEST 2014;24;24; ; ; ; ; ;24;en;this -- really -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z13puxp4xp35shhfy22bxx5pqlecxhqgc04.ytbid; boyfriend  charlie   television show lost ;ytbid;Thu May 28 23:21:26 CEST 2015;48;48; ; ; ; ; ;48;en; ;ham
tests2/youtube-uci-ml/_ham_/z12wypgrswvfcnpnv22yzxjpftvvc5p22.ytbid;watch   sound !;ytbid;Tue Jul 22 12:41:57 CEST 2014;26;26; ; ; ; ; ;26;en;this -- sound -- ;ham
tests2/youtube-uci-ml/_ham_/z12uthyi5vratjy0v22ycxxhgpuqs5te2.ytbid; girl   train   dancing,  outfit   fucking sexy,   huge turn-   lacked eyebrows ;ytbid;Thu Nov 13 06:33:21 CET 2014;119;119; ; ; ;D: ; ;117;en;so -- ;ham
tests2/youtube-uci-ml/_ham_/z12uyzyjxtysunbmn235efxoisv3ena4q04.ytbid;   aunt love  song!!!!!;ytbid;Tue May 19 20:05:28 CEST 2015;34;34; ; ; ; ; ;34;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13rwrwppmyugtzco23xzjswqmrzilyxw04.ytbid;  . ;ytbid;Fri Nov 07 17:54:36 CET 2014;18;18; ; ; ;:D ; ;16;en; ;ham
tests2/youtube-uci-ml/_ham_/z13gsbt40s25vre2q23rdtmxepytftaei.ytbid;great.   song;ytbid;Tue Sep 16 11:46:47 CEST 2014;20;20; ; ; ; ; ;20;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13gcbixunqogr2k4220fp1xcqz5svi0b.ytbid;cool song  good thing  ;ytbid;Tue May 19 02:37:25 CEST 2015;34;34; ; ; ; ; ;34;en;here -- good -- ;ham
tests2/youtube-uci-ml/_ham_/z13wwx4g2wmufxn0t235flwo5qu2sdrs3.ytbid;katy perry     pretty  damn cute ;ytbid;Sun Sep 14 11:27:26 CEST 2014;56;56; ; ; ;:-* :-* ; ;49;en;so -- damn -- ;ham
tests2/youtube-uci-ml/_ham_/z13ft1vrfyqavjmth23xzt3wumncvb4r204.ytbid;super rihanna;ytbid;Sun May 24 13:38:17 CEST 2015;13;13; ; ; ; ; ;13;is; ;ham
tests2/youtube-uci-ml/_ham_/z13oxvzqrzvyit00322jwtjo2tzqylhof04.ytbid;waka waka ;ytbid;Fri May 22 03:33:26 CEST 2015;10;10; ; ; ; ; ;10;sw; ;ham
tests2/youtube-uci-ml/_ham_/z13huxgx5rikd13v422khjnjusyvzxx4c04.ytbid;2 billion!!!;ytbid;Thu Nov 06 18:00:04 CET 2014;12;12; ; ; ; ; ;12;ga; ;ham
tests2/youtube-uci-ml/_ham_/z12qgp2yvnbvx3wf1222idfjcybhhzl3d.ytbid;cute  ;ytbid;Tue May 26 20:59:04 CEST 2015;8;8; ; ; ;:) ; ;6;cy; ;ham
tests2/youtube-uci-ml/_ham_/z12twf5qnmr2vhzsp23nzvn43uekgp4hq04.ytbid; watching  2 years ? ;ytbid;Fri Nov 07 18:11:06 CET 2014;35;35; ; ; ; ; ;35;en;this -- later -- ;ham
tests2/youtube-uci-ml/_ham_/z13qwl2rznzohbhqy04ch3cy5tnihrkhlt40k.ytbid;never get old ;ytbid;Sat May 23 01:53:59 CEST 2015;14;14; ; ; ; ; ;14;da; ;ham
tests2/youtube-uci-ml/_ham_/z13tj514otzlurfbc04ccjwhrnmej1iihqw0k.ytbid;   watch  anymore      check  2 billion  ;ytbid;Sun Jan 19 00:36:25 CET 2014;74;74; ; ; ; ; ;74;en;not -- here -- don't -- come -- ;ham
tests2/youtube-uci-ml/_ham_/z13pch5b4xn1z1mju04cjdtaymyust4hvqs0k.ytbid;honestly, i wanna see you be brave! oh wait...;ytbid;Mon Oct 20 19:33:44 CEST 2014;46;46; ; ; ; ; ;46;so; ;ham
tests2/youtube-uci-ml/_ham_/z13axbnqtxfrc3ncc23xxp2wivqbgx43o.ytbid;1 millioon dislikesssssssssssssssssssssssssssssssss.............;ytbid;Sat Nov 08 06:28:02 CET 2014;64;64; ; ; ; ; ;64;fi; ;ham
tests2/youtube-uci-ml/_ham_/z12jzbkwfyuzdr1gg04cgzjqdpfgtnm5l04.ytbid; video  kind  close  1 million  views ;ytbid;Tue May 26 03:55:35 CEST 2015;47;47; ; ; ; ; ;47;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12jud4o3n34v5wph04ce3db0y2njn55gog0k.ytbid;admit       check  number  viewers ;ytbid;Sun Nov 02 20:00:39 CET 2014;59;59; ; ; ; ; ;59;en;here -- ;ham
tests2/youtube-uci-ml/_ham_/z12yxbpp3rurin5wc04cf3sqmlrvwlhzgao.ytbid;shakira   favourite singer. wooooo;ytbid;Tue May 26 18:16:06 CEST 2015;38;38; ; ; ; ; ;38;en; ;ham
tests2/youtube-uci-ml/_ham_/z12sixzbalueu5irr04chv1yhpy4t5ky31g.ytbid; great mother   jungle. sweet  natural.    videos.;ytbid;Thu Sep 11 18:43:49 CEST 2014;69;69; ; ; ; ; ;69;en;like -- great -- ;ham
tests2/youtube-uci-ml/_ham_/z13pup2w2k3rz1lxl04cf1a5qzavgvv51vg0k.ytbid;love   lie  good;ytbid;Thu May 21 00:44:25 CEST 2015;25;25; ; ; ; ; ;25;en;good -- ;ham
tests2/youtube-uci-ml/_ham_/z12ivx14lye5szr4k04cddnhuujytfhz4v00k.ytbid;most viewed video on youtube...daaaaaaaaaaannng those views can almost dominate the entire...china...;ytbid;Sat Nov 08 09:25:51 CET 2014;101;101; ; ; ; ; ;101;nl; ;ham
tests2/youtube-uci-ml/_ham_/z12aillowmuftn5l022cv3hwbofjctgch.ytbid; guy   yellow suit kind    jae-suk ;ytbid;Fri Nov 07 09:55:40 CET 2014;52;52; ; ; ; ; ;52;en;like -- ;ham
tests2/youtube-uci-ml/_ham_/z135glq5fnnielbbd04cchvr2orkurdgrz40k.ytbid;like;ytbid;Wed May 27 07:30:54 CEST 2015;4;4; ; ; ; ; ;4;af; ;ham
